#            JDTDB,            Calendar Date (TDB),X,Y,Z
2447471.5, A.D. 1988-Nov-06 00:00:00.0000,2.87E-03,-1.10E-03,-6.02E-06
2447472.5, A.D. 1988-Nov-07 00:00:00.0000,2.87E-03,-1.10E-03,-5.96E-06
2447473.5, A.D. 1988-Nov-08 00:00:00.0000,2.86E-03,-1.10E-03,-5.91E-06
2447474.5, A.D. 1988-Nov-09 00:00:00.0000,2.86E-03,-1.09E-03,-5.85E-06
2447475.5, A.D. 1988-Nov-10 00:00:00.0000,2.85E-03,-1.09E-03,-5.79E-06
2447476.5, A.D. 1988-Nov-11 00:00:00.0000,2.85E-03,-1.08E-03,-5.73E-06
2447477.5, A.D. 1988-Nov-12 00:00:00.0000,2.84E-03,-1.08E-03,-5.67E-06
2447478.5, A.D. 1988-Nov-13 00:00:00.0000,2.84E-03,-1.07E-03,-5.61E-06
2447479.5, A.D. 1988-Nov-14 00:00:00.0000,2.83E-03,-1.07E-03,-5.55E-06
2447480.5, A.D. 1988-Nov-15 00:00:00.0000,2.83E-03,-1.07E-03,-5.49E-06
2447481.5, A.D. 1988-Nov-16 00:00:00.0000,2.82E-03,-1.06E-03,-5.44E-06
2447482.5, A.D. 1988-Nov-17 00:00:00.0000,2.82E-03,-1.06E-03,-5.38E-06
2447483.5, A.D. 1988-Nov-18 00:00:00.0000,2.82E-03,-1.05E-03,-5.32E-06
2447484.5, A.D. 1988-Nov-19 00:00:00.0000,2.81E-03,-1.05E-03,-5.26E-06
2447485.5, A.D. 1988-Nov-20 00:00:00.0000,2.81E-03,-1.05E-03,-5.20E-06
2447486.5, A.D. 1988-Nov-21 00:00:00.0000,2.80E-03,-1.04E-03,-5.14E-06
2447487.5, A.D. 1988-Nov-22 00:00:00.0000,2.80E-03,-1.04E-03,-5.08E-06
2447488.5, A.D. 1988-Nov-23 00:00:00.0000,2.79E-03,-1.04E-03,-5.02E-06
2447489.5, A.D. 1988-Nov-24 00:00:00.0000,2.79E-03,-1.03E-03,-4.96E-06
2447490.5, A.D. 1988-Nov-25 00:00:00.0000,2.78E-03,-1.03E-03,-4.90E-06
2447491.5, A.D. 1988-Nov-26 00:00:00.0000,2.78E-03,-1.02E-03,-4.84E-06
2447492.5, A.D. 1988-Nov-27 00:00:00.0000,2.77E-03,-1.02E-03,-4.78E-06
2447493.5, A.D. 1988-Nov-28 00:00:00.0000,2.77E-03,-1.02E-03,-4.72E-06
2447494.5, A.D. 1988-Nov-29 00:00:00.0000,2.76E-03,-1.01E-03,-4.66E-06
2447495.5, A.D. 1988-Nov-30 00:00:00.0000,2.76E-03,-1.01E-03,-4.60E-06
2447496.5, A.D. 1988-Dec-01 00:00:00.0000,2.76E-03,-1.00E-03,-4.54E-06
2447497.5, A.D. 1988-Dec-02 00:00:00.0000,2.75E-03,-1.00E-03,-4.48E-06
2447498.5, A.D. 1988-Dec-03 00:00:00.0000,2.75E-03,-9.97E-04,-4.42E-06
2447499.5, A.D. 1988-Dec-04 00:00:00.0000,2.74E-03,-9.93E-04,-4.36E-06
2447500.5, A.D. 1988-Dec-05 00:00:00.0000,2.74E-03,-9.89E-04,-4.30E-06
2447501.5, A.D. 1988-Dec-06 00:00:00.0000,2.73E-03,-9.85E-04,-4.24E-06
2447502.5, A.D. 1988-Dec-07 00:00:00.0000,2.73E-03,-9.81E-04,-4.18E-06
2447503.5, A.D. 1988-Dec-08 00:00:00.0000,2.72E-03,-9.78E-04,-4.12E-06
2447504.5, A.D. 1988-Dec-09 00:00:00.0000,2.72E-03,-9.74E-04,-4.06E-06
2447505.5, A.D. 1988-Dec-10 00:00:00.0000,2.71E-03,-9.70E-04,-4.00E-06
2447506.5, A.D. 1988-Dec-11 00:00:00.0000,2.71E-03,-9.66E-04,-3.94E-06
2447507.5, A.D. 1988-Dec-12 00:00:00.0000,2.70E-03,-9.63E-04,-3.88E-06
2447508.5, A.D. 1988-Dec-13 00:00:00.0000,2.70E-03,-9.59E-04,-3.82E-06
2447509.5, A.D. 1988-Dec-14 00:00:00.0000,2.69E-03,-9.55E-04,-3.76E-06
2447510.5, A.D. 1988-Dec-15 00:00:00.0000,2.69E-03,-9.51E-04,-3.70E-06
2447511.5, A.D. 1988-Dec-16 00:00:00.0000,2.68E-03,-9.48E-04,-3.63E-06
2447512.5, A.D. 1988-Dec-17 00:00:00.0000,2.68E-03,-9.44E-04,-3.57E-06
2447513.5, A.D. 1988-Dec-18 00:00:00.0000,2.68E-03,-9.40E-04,-3.51E-06
2447514.5, A.D. 1988-Dec-19 00:00:00.0000,2.67E-03,-9.37E-04,-3.45E-06
2447515.5, A.D. 1988-Dec-20 00:00:00.0000,2.67E-03,-9.33E-04,-3.39E-06
2447516.5, A.D. 1988-Dec-21 00:00:00.0000,2.66E-03,-9.29E-04,-3.33E-06
2447517.5, A.D. 1988-Dec-22 00:00:00.0000,2.66E-03,-9.26E-04,-3.26E-06
2447518.5, A.D. 1988-Dec-23 00:00:00.0000,2.65E-03,-9.22E-04,-3.20E-06
2447519.5, A.D. 1988-Dec-24 00:00:00.0000,2.65E-03,-9.18E-04,-3.14E-06
2447520.5, A.D. 1988-Dec-25 00:00:00.0000,2.64E-03,-9.15E-04,-3.08E-06
2447521.5, A.D. 1988-Dec-26 00:00:00.0000,2.64E-03,-9.11E-04,-3.02E-06
2447522.5, A.D. 1988-Dec-27 00:00:00.0000,2.63E-03,-9.08E-04,-2.95E-06
2447523.5, A.D. 1988-Dec-28 00:00:00.0000,2.63E-03,-9.04E-04,-2.89E-06
2447524.5, A.D. 1988-Dec-29 00:00:00.0000,2.62E-03,-9.00E-04,-2.83E-06
2447525.5, A.D. 1988-Dec-30 00:00:00.0000,2.62E-03,-8.97E-04,-2.77E-06
2447526.5, A.D. 1988-Dec-31 00:00:00.0000,2.61E-03,-8.93E-04,-2.70E-06
2447527.5, A.D. 1989-Jan-01 00:00:00.0000,2.61E-03,-8.90E-04,-2.64E-06
2447528.5, A.D. 1989-Jan-02 00:00:00.0000,2.60E-03,-8.86E-04,-2.58E-06
2447529.5, A.D. 1989-Jan-03 00:00:00.0000,2.60E-03,-8.83E-04,-2.51E-06
2447530.5, A.D. 1989-Jan-04 00:00:00.0000,2.59E-03,-8.79E-04,-2.45E-06
2447531.5, A.D. 1989-Jan-05 00:00:00.0000,2.59E-03,-8.76E-04,-2.39E-06
2447532.5, A.D. 1989-Jan-06 00:00:00.0000,2.58E-03,-8.72E-04,-2.32E-06
2447533.5, A.D. 1989-Jan-07 00:00:00.0000,2.58E-03,-8.69E-04,-2.26E-06
2447534.5, A.D. 1989-Jan-08 00:00:00.0000,2.57E-03,-8.65E-04,-2.19E-06
2447535.5, A.D. 1989-Jan-09 00:00:00.0000,2.57E-03,-8.62E-04,-2.13E-06
2447536.5, A.D. 1989-Jan-10 00:00:00.0000,2.57E-03,-8.58E-04,-2.07E-06
2447537.5, A.D. 1989-Jan-11 00:00:00.0000,2.56E-03,-8.55E-04,-2.00E-06
2447538.5, A.D. 1989-Jan-12 00:00:00.0000,2.56E-03,-8.51E-04,-1.94E-06
2447539.5, A.D. 1989-Jan-13 00:00:00.0000,2.55E-03,-8.48E-04,-1.87E-06
2447540.5, A.D. 1989-Jan-14 00:00:00.0000,2.55E-03,-8.44E-04,-1.81E-06
2447541.5, A.D. 1989-Jan-15 00:00:00.0000,2.54E-03,-8.41E-04,-1.74E-06
2447542.5, A.D. 1989-Jan-16 00:00:00.0000,2.54E-03,-8.38E-04,-1.68E-06
2447543.5, A.D. 1989-Jan-17 00:00:00.0000,2.53E-03,-8.34E-04,-1.61E-06
2447544.5, A.D. 1989-Jan-18 00:00:00.0000,2.53E-03,-8.31E-04,-1.55E-06
2447545.5, A.D. 1989-Jan-19 00:00:00.0000,2.52E-03,-8.27E-04,-1.48E-06
2447546.5, A.D. 1989-Jan-20 00:00:00.0000,2.52E-03,-8.24E-04,-1.42E-06
2447547.5, A.D. 1989-Jan-21 00:00:00.0000,2.51E-03,-8.21E-04,-1.35E-06
2447548.5, A.D. 1989-Jan-22 00:00:00.0000,2.51E-03,-8.17E-04,-1.29E-06
2447549.5, A.D. 1989-Jan-23 00:00:00.0000,2.50E-03,-8.14E-04,-1.22E-06
2447550.5, A.D. 1989-Jan-24 00:00:00.0000,2.50E-03,-8.11E-04,-1.15E-06
2447551.5, A.D. 1989-Jan-25 00:00:00.0000,2.49E-03,-8.07E-04,-1.09E-06
2447552.5, A.D. 1989-Jan-26 00:00:00.0000,2.49E-03,-8.04E-04,-1.02E-06
2447553.5, A.D. 1989-Jan-27 00:00:00.0000,2.48E-03,-8.01E-04,-9.56E-07
2447554.5, A.D. 1989-Jan-28 00:00:00.0000,2.48E-03,-7.97E-04,-8.90E-07
2447555.5, A.D. 1989-Jan-29 00:00:00.0000,2.47E-03,-7.94E-04,-8.24E-07
2447556.5, A.D. 1989-Jan-30 00:00:00.0000,2.47E-03,-7.91E-04,-7.58E-07
2447557.5, A.D. 1989-Jan-31 00:00:00.0000,2.46E-03,-7.87E-04,-6.91E-07
2447558.5, A.D. 1989-Feb-01 00:00:00.0000,2.46E-03,-7.84E-04,-6.25E-07
2447559.5, A.D. 1989-Feb-02 00:00:00.0000,2.45E-03,-7.81E-04,-5.58E-07
2447560.5, A.D. 1989-Feb-03 00:00:00.0000,2.45E-03,-7.78E-04,-4.92E-07
2447561.5, A.D. 1989-Feb-04 00:00:00.0000,2.44E-03,-7.74E-04,-4.25E-07
2447562.5, A.D. 1989-Feb-05 00:00:00.0000,2.44E-03,-7.71E-04,-3.58E-07
2447563.5, A.D. 1989-Feb-06 00:00:00.0000,2.43E-03,-7.68E-04,-2.91E-07
2447564.5, A.D. 1989-Feb-07 00:00:00.0000,2.43E-03,-7.65E-04,-2.24E-07
2447565.5, A.D. 1989-Feb-08 00:00:00.0000,2.42E-03,-7.62E-04,-1.56E-07
2447566.5, A.D. 1989-Feb-09 00:00:00.0000,2.42E-03,-7.58E-04,-8.90E-08
2447567.5, A.D. 1989-Feb-10 00:00:00.0000,2.41E-03,-7.55E-04,-2.14E-08
2447568.5, A.D. 1989-Feb-11 00:00:00.0000,2.41E-03,-7.52E-04,4.63E-08
2447569.5, A.D. 1989-Feb-12 00:00:00.0000,2.40E-03,-7.49E-04,1.14E-07
2447570.5, A.D. 1989-Feb-13 00:00:00.0000,2.40E-03,-7.46E-04,1.82E-07
2447571.5, A.D. 1989-Feb-14 00:00:00.0000,2.39E-03,-7.42E-04,2.51E-07
2447572.5, A.D. 1989-Feb-15 00:00:00.0000,2.39E-03,-7.39E-04,3.19E-07
2447573.5, A.D. 1989-Feb-16 00:00:00.0000,2.38E-03,-7.36E-04,3.87E-07
2447574.5, A.D. 1989-Feb-17 00:00:00.0000,2.38E-03,-7.33E-04,4.56E-07
2447575.5, A.D. 1989-Feb-18 00:00:00.0000,2.37E-03,-7.30E-04,5.25E-07
2447576.5, A.D. 1989-Feb-19 00:00:00.0000,2.37E-03,-7.27E-04,5.94E-07
2447577.5, A.D. 1989-Feb-20 00:00:00.0000,2.36E-03,-7.24E-04,6.63E-07
2447578.5, A.D. 1989-Feb-21 00:00:00.0000,2.36E-03,-7.21E-04,7.33E-07
2447579.5, A.D. 1989-Feb-22 00:00:00.0000,2.35E-03,-7.18E-04,8.02E-07
2447580.5, A.D. 1989-Feb-23 00:00:00.0000,2.35E-03,-7.14E-04,8.72E-07
2447581.5, A.D. 1989-Feb-24 00:00:00.0000,2.34E-03,-7.11E-04,9.42E-07
2447582.5, A.D. 1989-Feb-25 00:00:00.0000,2.34E-03,-7.08E-04,1.01E-06
2447583.5, A.D. 1989-Feb-26 00:00:00.0000,2.33E-03,-7.05E-04,1.08E-06
2447584.5, A.D. 1989-Feb-27 00:00:00.0000,2.33E-03,-7.02E-04,1.15E-06
2447585.5, A.D. 1989-Feb-28 00:00:00.0000,2.32E-03,-6.99E-04,1.22E-06
2447586.5, A.D. 1989-Mar-01 00:00:00.0000,2.32E-03,-6.96E-04,1.30E-06
2447587.5, A.D. 1989-Mar-02 00:00:00.0000,2.31E-03,-6.93E-04,1.37E-06
2447588.5, A.D. 1989-Mar-03 00:00:00.0000,2.31E-03,-6.90E-04,1.44E-06
2447589.5, A.D. 1989-Mar-04 00:00:00.0000,2.30E-03,-6.87E-04,1.51E-06
2447590.5, A.D. 1989-Mar-05 00:00:00.0000,2.30E-03,-6.84E-04,1.58E-06
2447591.5, A.D. 1989-Mar-06 00:00:00.0000,2.29E-03,-6.81E-04,1.65E-06
2447592.5, A.D. 1989-Mar-07 00:00:00.0000,2.29E-03,-6.78E-04,1.73E-06
2447593.5, A.D. 1989-Mar-08 00:00:00.0000,2.28E-03,-6.75E-04,1.80E-06
2447594.5, A.D. 1989-Mar-09 00:00:00.0000,2.28E-03,-6.72E-04,1.87E-06
2447595.5, A.D. 1989-Mar-10 00:00:00.0000,2.27E-03,-6.69E-04,1.94E-06
2447596.5, A.D. 1989-Mar-11 00:00:00.0000,2.27E-03,-6.66E-04,2.02E-06
2447597.5, A.D. 1989-Mar-12 00:00:00.0000,2.26E-03,-6.63E-04,2.09E-06
2447598.5, A.D. 1989-Mar-13 00:00:00.0000,2.26E-03,-6.61E-04,2.16E-06
2447599.5, A.D. 1989-Mar-14 00:00:00.0000,2.25E-03,-6.58E-04,2.24E-06
2447600.5, A.D. 1989-Mar-15 00:00:00.0000,2.25E-03,-6.55E-04,2.31E-06
2447601.5, A.D. 1989-Mar-16 00:00:00.0000,2.24E-03,-6.52E-04,2.38E-06
2447602.5, A.D. 1989-Mar-17 00:00:00.0000,2.24E-03,-6.49E-04,2.46E-06
2447603.5, A.D. 1989-Mar-18 00:00:00.0000,2.23E-03,-6.46E-04,2.53E-06
2447604.5, A.D. 1989-Mar-19 00:00:00.0000,2.23E-03,-6.43E-04,2.61E-06
2447605.5, A.D. 1989-Mar-20 00:00:00.0000,2.22E-03,-6.40E-04,2.68E-06
2447606.5, A.D. 1989-Mar-21 00:00:00.0000,2.22E-03,-6.38E-04,2.76E-06
2447607.5, A.D. 1989-Mar-22 00:00:00.0000,2.21E-03,-6.35E-04,2.83E-06
2447608.5, A.D. 1989-Mar-23 00:00:00.0000,2.21E-03,-6.32E-04,2.91E-06
2447609.5, A.D. 1989-Mar-24 00:00:00.0000,2.20E-03,-6.29E-04,2.99E-06
2447610.5, A.D. 1989-Mar-25 00:00:00.0000,2.20E-03,-6.26E-04,3.06E-06
2447611.5, A.D. 1989-Mar-26 00:00:00.0000,2.19E-03,-6.23E-04,3.14E-06
2447612.5, A.D. 1989-Mar-27 00:00:00.0000,2.19E-03,-6.21E-04,3.21E-06
2447613.5, A.D. 1989-Mar-28 00:00:00.0000,2.18E-03,-6.18E-04,3.29E-06
2447614.5, A.D. 1989-Mar-29 00:00:00.0000,2.18E-03,-6.15E-04,3.37E-06
2447615.5, A.D. 1989-Mar-30 00:00:00.0000,2.17E-03,-6.12E-04,3.45E-06
2447616.5, A.D. 1989-Mar-31 00:00:00.0000,2.17E-03,-6.10E-04,3.52E-06
2447617.5, A.D. 1989-Apr-01 00:00:00.0000,2.16E-03,-6.07E-04,3.60E-06
2447618.5, A.D. 1989-Apr-02 00:00:00.0000,2.16E-03,-6.04E-04,3.68E-06
2447619.5, A.D. 1989-Apr-03 00:00:00.0000,2.15E-03,-6.01E-04,3.76E-06
2447620.5, A.D. 1989-Apr-04 00:00:00.0000,2.15E-03,-5.99E-04,3.84E-06
2447621.5, A.D. 1989-Apr-05 00:00:00.0000,2.14E-03,-5.96E-04,3.91E-06
2447622.5, A.D. 1989-Apr-06 00:00:00.0000,2.14E-03,-5.93E-04,3.99E-06
2447623.5, A.D. 1989-Apr-07 00:00:00.0000,2.13E-03,-5.91E-04,4.07E-06
2447624.5, A.D. 1989-Apr-08 00:00:00.0000,2.12E-03,-5.88E-04,4.15E-06
2447625.5, A.D. 1989-Apr-09 00:00:00.0000,2.12E-03,-5.85E-04,4.23E-06
2447626.5, A.D. 1989-Apr-10 00:00:00.0000,2.11E-03,-5.83E-04,4.31E-06
2447627.5, A.D. 1989-Apr-11 00:00:00.0000,2.11E-03,-5.80E-04,4.39E-06
2447628.5, A.D. 1989-Apr-12 00:00:00.0000,2.10E-03,-5.77E-04,4.47E-06
2447629.5, A.D. 1989-Apr-13 00:00:00.0000,2.10E-03,-5.75E-04,4.55E-06
2447630.5, A.D. 1989-Apr-14 00:00:00.0000,2.09E-03,-5.72E-04,4.63E-06
2447631.5, A.D. 1989-Apr-15 00:00:00.0000,2.09E-03,-5.69E-04,4.71E-06
2447632.5, A.D. 1989-Apr-16 00:00:00.0000,2.08E-03,-5.67E-04,4.79E-06
2447633.5, A.D. 1989-Apr-17 00:00:00.0000,2.08E-03,-5.64E-04,4.87E-06
2447634.5, A.D. 1989-Apr-18 00:00:00.0000,2.07E-03,-5.62E-04,4.95E-06
2447635.5, A.D. 1989-Apr-19 00:00:00.0000,2.07E-03,-5.59E-04,5.03E-06
2447636.5, A.D. 1989-Apr-20 00:00:00.0000,2.06E-03,-5.57E-04,5.11E-06
2447637.5, A.D. 1989-Apr-21 00:00:00.0000,2.06E-03,-5.54E-04,5.19E-06
2447638.5, A.D. 1989-Apr-22 00:00:00.0000,2.05E-03,-5.52E-04,5.28E-06
2447639.5, A.D. 1989-Apr-23 00:00:00.0000,2.05E-03,-5.49E-04,5.36E-06
2447640.5, A.D. 1989-Apr-24 00:00:00.0000,2.04E-03,-5.47E-04,5.44E-06
2447641.5, A.D. 1989-Apr-25 00:00:00.0000,2.04E-03,-5.44E-04,5.52E-06
2447642.5, A.D. 1989-Apr-26 00:00:00.0000,2.03E-03,-5.42E-04,5.60E-06
2447643.5, A.D. 1989-Apr-27 00:00:00.0000,2.03E-03,-5.39E-04,5.68E-06
2447644.5, A.D. 1989-Apr-28 00:00:00.0000,2.02E-03,-5.37E-04,5.76E-06
2447645.5, A.D. 1989-Apr-29 00:00:00.0000,2.02E-03,-5.34E-04,5.85E-06
2447646.5, A.D. 1989-Apr-30 00:00:00.0000,2.01E-03,-5.32E-04,5.93E-06
2447647.5, A.D. 1989-May-01 00:00:00.0000,2.00E-03,-5.29E-04,6.01E-06
2447648.5, A.D. 1989-May-02 00:00:00.0000,2.00E-03,-5.27E-04,6.09E-06
2447649.5, A.D. 1989-May-03 00:00:00.0000,1.99E-03,-5.24E-04,6.17E-06
2447650.5, A.D. 1989-May-04 00:00:00.0000,1.99E-03,-5.22E-04,6.26E-06
2447651.5, A.D. 1989-May-05 00:00:00.0000,1.98E-03,-5.20E-04,6.34E-06
2447652.5, A.D. 1989-May-06 00:00:00.0000,1.98E-03,-5.17E-04,6.42E-06
2447653.5, A.D. 1989-May-07 00:00:00.0000,1.97E-03,-5.15E-04,6.50E-06
2447654.5, A.D. 1989-May-08 00:00:00.0000,1.97E-03,-5.13E-04,6.59E-06
2447655.5, A.D. 1989-May-09 00:00:00.0000,1.96E-03,-5.10E-04,6.67E-06
2447656.5, A.D. 1989-May-10 00:00:00.0000,1.96E-03,-5.08E-04,6.75E-06
2447657.5, A.D. 1989-May-11 00:00:00.0000,1.95E-03,-5.06E-04,6.83E-06
2447658.5, A.D. 1989-May-12 00:00:00.0000,1.95E-03,-5.03E-04,6.92E-06
2447659.5, A.D. 1989-May-13 00:00:00.0000,1.94E-03,-5.01E-04,7.00E-06
2447660.5, A.D. 1989-May-14 00:00:00.0000,1.94E-03,-4.99E-04,7.08E-06
2447661.5, A.D. 1989-May-15 00:00:00.0000,1.93E-03,-4.96E-04,7.16E-06
2447662.5, A.D. 1989-May-16 00:00:00.0000,1.93E-03,-4.94E-04,7.25E-06
2447663.5, A.D. 1989-May-17 00:00:00.0000,1.92E-03,-4.92E-04,7.33E-06
2447664.5, A.D. 1989-May-18 00:00:00.0000,1.92E-03,-4.90E-04,7.41E-06
2447665.5, A.D. 1989-May-19 00:00:00.0000,1.91E-03,-4.87E-04,7.50E-06
2447666.5, A.D. 1989-May-20 00:00:00.0000,1.90E-03,-4.85E-04,7.58E-06
2447667.5, A.D. 1989-May-21 00:00:00.0000,1.90E-03,-4.83E-04,7.66E-06
2447668.5, A.D. 1989-May-22 00:00:00.0000,1.89E-03,-4.81E-04,7.75E-06
2447669.5, A.D. 1989-May-23 00:00:00.0000,1.89E-03,-4.78E-04,7.83E-06
2447670.5, A.D. 1989-May-24 00:00:00.0000,1.88E-03,-4.76E-04,7.92E-06
2447671.5, A.D. 1989-May-25 00:00:00.0000,1.88E-03,-4.74E-04,8.00E-06
2447672.5, A.D. 1989-May-26 00:00:00.0000,1.87E-03,-4.72E-04,8.08E-06
2447673.5, A.D. 1989-May-27 00:00:00.0000,1.87E-03,-4.70E-04,8.17E-06
2447674.5, A.D. 1989-May-28 00:00:00.0000,1.86E-03,-4.68E-04,8.25E-06
2447675.5, A.D. 1989-May-29 00:00:00.0000,1.86E-03,-4.65E-04,8.34E-06
2447676.5, A.D. 1989-May-30 00:00:00.0000,1.85E-03,-4.63E-04,8.42E-06
2447677.5, A.D. 1989-May-31 00:00:00.0000,1.85E-03,-4.61E-04,8.50E-06
2447678.5, A.D. 1989-Jun-01 00:00:00.0000,1.84E-03,-4.59E-04,8.59E-06
2447679.5, A.D. 1989-Jun-02 00:00:00.0000,1.84E-03,-4.57E-04,8.67E-06
2447680.5, A.D. 1989-Jun-03 00:00:00.0000,1.83E-03,-4.55E-04,8.76E-06
2447681.5, A.D. 1989-Jun-04 00:00:00.0000,1.82E-03,-4.53E-04,8.84E-06
2447682.5, A.D. 1989-Jun-05 00:00:00.0000,1.82E-03,-4.51E-04,8.93E-06
2447683.5, A.D. 1989-Jun-06 00:00:00.0000,1.81E-03,-4.49E-04,9.01E-06
2447684.5, A.D. 1989-Jun-07 00:00:00.0000,1.81E-03,-4.47E-04,9.10E-06
2447685.5, A.D. 1989-Jun-08 00:00:00.0000,1.80E-03,-4.45E-04,9.18E-06
2447686.5, A.D. 1989-Jun-09 00:00:00.0000,1.80E-03,-4.43E-04,9.26E-06
2447687.5, A.D. 1989-Jun-10 00:00:00.0000,1.79E-03,-4.41E-04,9.35E-06
2447688.5, A.D. 1989-Jun-11 00:00:00.0000,1.79E-03,-4.39E-04,9.43E-06
2447689.5, A.D. 1989-Jun-12 00:00:00.0000,1.78E-03,-4.37E-04,9.52E-06
2447690.5, A.D. 1989-Jun-13 00:00:00.0000,1.78E-03,-4.35E-04,9.60E-06
2447691.5, A.D. 1989-Jun-14 00:00:00.0000,1.77E-03,-4.33E-04,9.69E-06
2447692.5, A.D. 1989-Jun-15 00:00:00.0000,1.77E-03,-4.31E-04,9.77E-06
2447693.5, A.D. 1989-Jun-16 00:00:00.0000,1.76E-03,-4.29E-04,9.86E-06
2447694.5, A.D. 1989-Jun-17 00:00:00.0000,1.76E-03,-4.27E-04,9.94E-06
2447695.5, A.D. 1989-Jun-18 00:00:00.0000,1.75E-03,-4.25E-04,1.00E-05
2447696.5, A.D. 1989-Jun-19 00:00:00.0000,1.74E-03,-4.23E-04,1.01E-05
2447697.5, A.D. 1989-Jun-20 00:00:00.0000,1.74E-03,-4.21E-04,1.02E-05
2447698.5, A.D. 1989-Jun-21 00:00:00.0000,1.73E-03,-4.19E-04,1.03E-05
2447699.5, A.D. 1989-Jun-22 00:00:00.0000,1.73E-03,-4.17E-04,1.04E-05
2447700.5, A.D. 1989-Jun-23 00:00:00.0000,1.72E-03,-4.15E-04,1.05E-05
2447701.5, A.D. 1989-Jun-24 00:00:00.0000,1.72E-03,-4.13E-04,1.05E-05
2447702.5, A.D. 1989-Jun-25 00:00:00.0000,1.71E-03,-4.11E-04,1.06E-05
2447703.5, A.D. 1989-Jun-26 00:00:00.0000,1.71E-03,-4.10E-04,1.07E-05
2447704.5, A.D. 1989-Jun-27 00:00:00.0000,1.70E-03,-4.08E-04,1.08E-05
2447705.5, A.D. 1989-Jun-28 00:00:00.0000,1.70E-03,-4.06E-04,1.09E-05
2447706.5, A.D. 1989-Jun-29 00:00:00.0000,1.69E-03,-4.04E-04,1.10E-05
2447707.5, A.D. 1989-Jun-30 00:00:00.0000,1.69E-03,-4.02E-04,1.11E-05
2447708.5, A.D. 1989-Jul-01 00:00:00.0000,1.68E-03,-4.00E-04,1.11E-05
2447709.5, A.D. 1989-Jul-02 00:00:00.0000,1.67E-03,-3.99E-04,1.12E-05
2447710.5, A.D. 1989-Jul-03 00:00:00.0000,1.67E-03,-3.97E-04,1.13E-05
2447711.5, A.D. 1989-Jul-04 00:00:00.0000,1.66E-03,-3.95E-04,1.14E-05
2447712.5, A.D. 1989-Jul-05 00:00:00.0000,1.66E-03,-3.93E-04,1.15E-05
2447713.5, A.D. 1989-Jul-06 00:00:00.0000,1.65E-03,-3.91E-04,1.16E-05
2447714.5, A.D. 1989-Jul-07 00:00:00.0000,1.65E-03,-3.90E-04,1.17E-05
2447715.5, A.D. 1989-Jul-08 00:00:00.0000,1.64E-03,-3.88E-04,1.17E-05
2447716.5, A.D. 1989-Jul-09 00:00:00.0000,1.64E-03,-3.86E-04,1.18E-05
2447717.5, A.D. 1989-Jul-10 00:00:00.0000,1.63E-03,-3.85E-04,1.19E-05
2447718.5, A.D. 1989-Jul-11 00:00:00.0000,1.63E-03,-3.83E-04,1.20E-05
2447719.5, A.D. 1989-Jul-12 00:00:00.0000,1.62E-03,-3.81E-04,1.21E-05
2447720.5, A.D. 1989-Jul-13 00:00:00.0000,1.62E-03,-3.79E-04,1.22E-05
2447721.5, A.D. 1989-Jul-14 00:00:00.0000,1.61E-03,-3.78E-04,1.23E-05
2447722.5, A.D. 1989-Jul-15 00:00:00.0000,1.61E-03,-3.76E-04,1.23E-05
2447723.5, A.D. 1989-Jul-16 00:00:00.0000,1.60E-03,-3.74E-04,1.24E-05
2447724.5, A.D. 1989-Jul-17 00:00:00.0000,1.59E-03,-3.73E-04,1.25E-05
2447725.5, A.D. 1989-Jul-18 00:00:00.0000,1.59E-03,-3.71E-04,1.26E-05
2447726.5, A.D. 1989-Jul-19 00:00:00.0000,1.58E-03,-3.69E-04,1.27E-05
2447727.5, A.D. 1989-Jul-20 00:00:00.0000,1.58E-03,-3.68E-04,1.28E-05
2447728.5, A.D. 1989-Jul-21 00:00:00.0000,1.57E-03,-3.66E-04,1.29E-05
2447729.5, A.D. 1989-Jul-22 00:00:00.0000,1.57E-03,-3.65E-04,1.29E-05
2447730.5, A.D. 1989-Jul-23 00:00:00.0000,1.56E-03,-3.63E-04,1.30E-05
2447731.5, A.D. 1989-Jul-24 00:00:00.0000,1.56E-03,-3.61E-04,1.31E-05
2447732.5, A.D. 1989-Jul-25 00:00:00.0000,1.55E-03,-3.60E-04,1.32E-05
2447733.5, A.D. 1989-Jul-26 00:00:00.0000,1.55E-03,-3.58E-04,1.33E-05
2447734.5, A.D. 1989-Jul-27 00:00:00.0000,1.54E-03,-3.57E-04,1.34E-05
2447735.5, A.D. 1989-Jul-28 00:00:00.0000,1.54E-03,-3.55E-04,1.34E-05
2447736.5, A.D. 1989-Jul-29 00:00:00.0000,1.53E-03,-3.54E-04,1.35E-05
2447737.5, A.D. 1989-Jul-30 00:00:00.0000,1.52E-03,-3.52E-04,1.36E-05
2447738.5, A.D. 1989-Jul-31 00:00:00.0000,1.52E-03,-3.50E-04,1.37E-05
2447739.5, A.D. 1989-Aug-01 00:00:00.0000,1.51E-03,-3.49E-04,1.38E-05
2447740.5, A.D. 1989-Aug-02 00:00:00.0000,1.51E-03,-3.47E-04,1.39E-05
2447741.5, A.D. 1989-Aug-03 00:00:00.0000,1.50E-03,-3.46E-04,1.40E-05
2447742.5, A.D. 1989-Aug-04 00:00:00.0000,1.50E-03,-3.44E-04,1.40E-05
2447743.5, A.D. 1989-Aug-05 00:00:00.0000,1.49E-03,-3.43E-04,1.41E-05
